,Qty,EntryTime,EntryPrice,ExitTime,ExitPrice,Duration,PnL,ReturnPct
13,100,2020-01-07 14:35:00,31796.60349,2020-01-07 15:05:00,31777.94942357143,0 days 00:30:00,-1865.406642857124,-0.0005866685237131408
14,100,2020-01-07 15:05:00,31811.82668,2020-01-07 15:20:00,31722.84934714286,0 days 00:15:00,-8897.733285713912,-0.0027969891120109835
15,100,2020-01-07 15:20:00,31722.8187,2020-01-08 09:25:00,32170.035510714286,0 days 18:05:00,44721.68107142861,0.014097637884690428
16,100,2020-01-08 09:35:00,32134.19239,2020-01-08 09:45:00,32015.755048571427,0 days 00:10:00,-11843.734142857284,-0.003685710846289436
17,100,2020-01-08 09:45:00,31911.10842,2020-01-08 10:20:00,31915.711507857144,0 days 00:35:00,460.30878571436915,0.00014424719431738176
18,100,2020-01-08 10:20:00,31930.57017,2020-01-08 10:30:00,31959.09236,0 days 00:10:00,2852.218999999968,0.0008932565202608433
19,100,2020-01-08 10:50:00,31969.82049,2020-01-08 11:55:00,32078.180947142857,0 days 01:05:00,10836.045714285865,0.003389460919142495
20,100,2020-01-08 11:55:00,32101.49208,2020-01-08 12:25:00,32079.719042142857,0 days 00:30:00,-2177.303785714321,-0.0006782562568394823
21,100,2020-01-08 12:25:00,32085.47571,2020-01-08 12:35:00,32037.97240142857,0 days 00:10:00,-4750.330857142762,-0.0014805237422932382
22,100,2020-01-08 12:35:00,32006.35006,2020-01-08 13:05:00,31925.342073571428,0 days 00:30:00,-8100.798642857262,-0.002530997326365303
23,100,2020-01-08 13:05:00,31911.00658,2020-01-08 13:35:00,31969.631059285715,0 days 00:30:00,5862.447928571419,0.001837124101326637
24,100,2020-01-08 13:35:00,31947.91212,2020-01-08 14:05:00,31929.754122857143,0 days 00:30:00,-1815.7997142858221,-0.0005683625607412202
25,100,2020-01-08 14:05:00,31942.91163,2020-01-08 14:15:00,31883.414028571427,0 days 00:10:00,-5949.7601428571215,-0.0018626229855857046
26,100,2020-01-08 14:15:00,31900.0126,2020-01-08 14:40:00,31874.84850928571,0 days 00:25:00,-2516.409071428643,-0.0007888426575194396
27,100,2020-01-08 14:40:00,31871.03704,2020-01-08 14:55:00,31810.047719285714,0 days 00:15:00,-6098.932071428499,-0.001913628371669862
28,100,2020-01-08 14:55:00,31789.62895,2020-01-08 15:05:00,31806.61578,0 days 00:10:00,1698.6830000001646,0.0005343513139683953
29,100,2020-01-08 15:10:00,31796.50238,2020-01-08 15:35:00,31764.10943714286,0 days 00:25:00,-3239.294285714277,-0.0010187580530088836
30,-100,2020-01-09 09:35:00,31416.65554,2020-01-09 10:55:00,31267.35120357143,0 days 01:20:00,14930.433642856951,0.004752394354595513
31,-100,2020-01-09 10:55:00,31272.72159,2020-01-09 12:30:00,31169.15557857143,0 days 01:35:00,10356.601142857107,0.003311704455607356
32,-100,2020-01-09 12:30:00,31182.13014,2020-01-09 12:50:00,31172.818684285718,0 days 00:20:00,931.1455714283511,0.00029861512579409943
33,-100,2020-01-09 12:55:00,31174.01334,2020-01-09 13:40:00,31105.250224999996,0 days 00:45:00,6876.31150000052,0.0022057832031454616
34,-100,2020-01-09 13:45:00,31129.80975,2020-01-09 13:55:00,31132.107027142858,0 days 00:10:00,-229.7277142857638,-7.379669716289783e-05
35,-100,2020-01-09 13:55:00,31132.13568,2020-01-09 14:20:00,31130.65949142857,0 days 00:25:00,147.61885714287928,4.7416874531247544e-05
36,-100,2020-01-09 14:20:00,31122.59189,2020-01-09 14:45:00,31127.294881428574,0 days 00:25:00,-470.29914285740233,-0.00015111181758875603
37,-100,2020-01-09 14:45:00,31144.40102,2020-01-10 09:25:00,31037.756642142856,0 days 18:40:00,10664.437785714472,0.003424191005910182
38,-100,2020-01-10 09:30:00,31054.83974,2020-01-10 09:40:00,31122.911735,0 days 00:10:00,-6807.199500000206,-0.002191993118300317
39,-100,2020-01-10 09:40:00,31123.56054,2020-01-10 11:25:00,30934.423217857144,0 days 01:45:00,18913.732214285483,0.006076982159537114
40,-100,2020-01-10 11:25:00,30930.44979,2020-01-10 12:00:00,30915.544706428573,0 days 00:35:00,1490.5083571426076,0.0004818902949237369
41,-100,2020-01-10 12:00:00,30937.67451,2020-01-10 12:25:00,30942.57626214286,0 days 00:25:00,-490.1752142857731,-0.00015843957958994181
42,-100,2020-01-10 12:25:00,30937.62665,2020-01-10 12:55:00,30940.273107142857,0 days 00:30:00,-264.6457142858708,-8.554169887675656e-05
43,-100,2020-01-10 12:55:00,30945.142,2020-01-10 13:05:00,31010.584655,0 days 00:10:00,-6544.265499999892,-0.002114795756955834
44,-100,2020-01-10 13:05:00,30998.14011,2020-01-10 13:30:00,31014.04838642857,0 days 00:25:00,-1590.8276428570389,-0.0005132009976120955
45,-100,2020-01-10 13:30:00,30998.42838,2020-01-10 13:40:00,31076.341259285717,0 days 00:10:00,-7791.287928571546,-0.0025134461118674345
46,-100,2020-01-10 13:40:00,31089.4038,2020-01-10 13:50:00,31136.988178571428,0 days 00:10:00,-4758.437857142781,-0.001530565811989959
47,-100,2020-01-10 13:50:00,31081.62501,2020-01-10 14:10:00,31142.78654,0 days 00:20:00,-6116.153000000122,-0.0019677713111949657
48,-100,2020-01-10 14:10:00,31192.58615,2020-01-10 14:25:00,31197.52350142857,0 days 00:15:00,-493.7351428572583,-0.00015828605569390142
49,-100,2020-01-10 14:25:00,31236.77318,2020-01-10 14:50:00,31204.07583,0 days 00:25:00,3269.734999999855,0.0010467582490542027
50,-100,2020-01-10 14:50:00,31195.40804,2020-01-13 09:40:00,30965.71325142857,2 days 18:50:00,22969.478857142894,0.00736309614148678
51,-100,2020-01-13 09:40:00,30972.55367,2020-01-13 09:55:00,31021.850722857143,0 days 00:15:00,-4929.705285714226,-0.001591636691710363
52,-100,2020-01-13 09:55:00,31028.91895,2020-01-13 10:45:00,31003.673045714288,0 days 00:50:00,2524.590428571173,0.0008136250033845549
53,-100,2020-01-13 10:45:00,31000.062,2020-01-13 11:30:00,31001.270097142857,0 days 00:45:00,-120.80971428549674,-3.8970797634263477e-05
54,-100,2020-01-13 11:30:00,31000.11005,2020-01-13 12:10:00,31009.596455,0 days 00:40:00,-948.640499999965,-0.0003060119781737036
55,-100,2020-01-13 12:10:00,31002.94528,2020-01-13 12:30:00,30992.52592357143,0 days 00:20:00,1041.9356428570609,0.0003360763416013768
56,-100,2020-01-13 12:30:00,30984.78957,2020-01-13 13:00:00,30996.369112857145,0 days 00:30:00,-1157.9542857143679,-0.00037371700817856457
57,-100,2020-01-13 13:05:00,31066.75469,2020-01-13 13:15:00,31082.349250714284,0 days 00:10:00,-1559.4560714282125,-0.000501969416177861
58,-100,2020-01-13 13:15:00,31104.19907,2020-01-13 14:10:00,31091.660885,0 days 00:55:00,1253.8184999997611,0.00040310264770937465
59,-100,2020-01-13 14:10:00,31109.03718,2020-01-13 14:50:00,31040.607317857142,0 days 00:40:00,6842.986214285702,0.0021996779182498205
60,-100,2020-01-13 14:50:00,31025.45328,2020-01-13 15:35:00,31038.92230142857,0 days 00:45:00,-1346.902142856925,-0.00043412811110332683
61,100,2020-01-14 10:05:00,31138.04898,2020-01-14 11:05:00,31167.52555,0 days 01:00:00,2947.65699999989,0.0009466415194776534
62,100,2020-01-14 11:05:00,31163.61835,2020-01-14 11:40:00,31164.516044999997,0 days 00:35:00,89.76949999960198,2.8805865542214093e-05
63,100,2020-01-14 11:40:00,31168.57211,2020-01-14 11:55:00,31140.832090714288,0 days 00:15:00,-2774.001928571306,-0.0008899996826230439
64,100,2020-01-14 11:55:00,31140.1822,2020-01-14 12:10:00,31124.197605714286,0 days 00:15:00,-1598.4594285713683,-0.0005133108786278262
65,100,2020-01-14 12:10:00,31094.52736,2020-01-14 12:20:00,31064.881620714288,0 days 00:10:00,-2964.5739285711898,-0.0009534069755261498
66,100,2020-01-14 12:20:00,31073.70528,2020-01-14 12:25:00,31091.04702,0 days 00:05:00,1734.1740000003483,0.0005580840728114378
67,100,2020-01-14 12:30:00,31073.27077,2020-01-14 13:40:00,31110.39885142857,0 days 01:10:00,3712.808142857102,0.0011948559166297112
68,100,2020-01-14 13:40:00,31102.21588,2020-01-14 13:55:00,31098.92724,0 days 00:15:00,-328.863999999885,-0.00010573651770307002
69,100,2020-01-14 14:20:00,31128.40467,2020-01-14 14:30:00,31098.07310785714,0 days 00:10:00,-3033.1562142859184,-0.0009744014338162188
70,100,2020-01-14 14:30:00,31092.49707,2020-01-14 14:45:00,31079.661302142857,0 days 00:15:00,-1283.5767857144674,-0.0004128252493920126
71,100,2020-01-14 15:30:00,31085.87629,2020-01-15 11:05:00,31410.24721214286,0 days 19:35:00,32437.092214285803,0.010434671975041221
72,100,2020-01-15 11:05:00,31412.70801,2020-01-15 11:20:00,31368.984492857144,0 days 00:15:00,-4372.351714285469,-0.0013919053756503708
73,100,2020-01-15 11:20:00,31384.36431,2020-01-15 11:50:00,31370.961527142856,0 days 00:30:00,-1340.2782857145212,-0.0004270528701731946
74,100,2020-01-15 11:50:00,31372.54902,2020-01-15 12:55:00,31392.091355,0 days 01:05:00,1954.2335000001913,0.0006229119281173645
75,100,2020-01-15 12:55:00,31403.97763,2020-01-15 14:00:00,31446.243300714286,0 days 01:05:00,4226.567071428508,0.0013458699790280804
76,100,2020-01-15 14:00:00,31436.1116,2020-01-15 14:10:00,31415.720479285716,0 days 00:10:00,-2039.1120714284625,-0.0006486527651302643
77,100,2020-01-15 14:10:00,31411.47461,2020-01-15 14:25:00,31393.28856642857,0 days 00:15:00,-1818.6043571429764,-0.0005789617901491573
78,100,2020-01-15 14:25:00,31367.43182,2020-01-15 14:50:00,31339.958595714284,0 days 00:25:00,-2747.322428571715,-0.000875851884954093
79,100,2020-01-15 14:50:00,31332.83619,2020-01-15 15:10:00,31323.24119357143,0 days 00:20:00,-959.4996428571903,-0.0003062281489740748
80,100,2020-01-15 15:10:00,31318.60732,2020-01-15 15:20:00,31282.709365,0 days 00:10:00,-3589.7955000000366,-0.0011462181135071248
81,100,2020-01-15 15:20:00,31299.34537,2020-01-16 09:20:00,31264.24064642857,0 days 18:00:00,-3510.472357142862,-0.0011215801211317267
82,100,2020-01-16 09:20:00,31231.40755,2020-01-16 09:40:00,31239.13134285714,0 days 00:20:00,772.3792857141234,0.0002473085097036698
83,100,2020-01-16 09:40:00,31241.16461,2020-01-16 09:50:00,31207.201532857143,0 days 00:10:00,-3396.307714285649,-0.001087125834354663
84,100,2020-01-16 09:50:00,31220.7793,2020-01-16 11:25:00,31437.092356428573,0 days 01:35:00,21631.30564285748,0.0069284963821698575
85,100,2020-01-16 11:25:00,31433.93765,2020-01-16 11:35:00,31388.727085000002,0 days 00:10:00,-4521.056499999759,-0.0014382724017395487
86,100,2020-01-16 11:35:00,31402.84353,2020-01-16 12:35:00,31407.13732857143,0 days 01:00:00,429.37985714306706,0.00013673279514736514
87,100,2020-01-16 12:35:00,31411.96796,2020-01-16 12:55:00,31367.62861,0 days 00:20:00,-4433.935000000201,-0.0014115432072407952
88,100,2020-01-16 13:05:00,31310.41932,2020-01-16 13:30:00,31300.712999285715,0 days 00:25:00,-970.6320714285539,-0.00031000289760041433
89,100,2020-01-16 13:30:00,31308.70382,2020-01-16 13:55:00,31278.844305714287,0 days 00:25:00,-2985.9514285712066,-0.0009537128862753264
90,100,2020-01-16 13:55:00,31271.69474,2020-01-16 14:05:00,31231.377090714283,0 days 00:10:00,-4031.764928571647,-0.0012892697252555596
91,-100,2020-01-16 14:20:00,31251.95325,2020-01-16 14:45:00,31295.129939285714,0 days 00:25:00,-4317.668928571584,-0.001381567703635067
92,100,2020-01-16 15:15:00,31309.68409,2020-01-17 09:20:00,31572.283919285714,0 days 18:05:00,26259.98292857148,0.008387175946294123
93,100,2020-01-17 09:40:00,31581.40739,2020-01-17 09:50:00,31463.166647857142,0 days 00:10:00,-11824.074214285793,-0.0037439985078150384
94,100,2020-01-17 09:50:00,31508.56718,2020-01-17 10:05:00,31443.819455714285,0 days 00:15:00,-6474.772428571305,-0.0020549244247073384
95,100,2020-01-17 10:05:00,31475.19519,2020-01-17 10:35:00,31419.069662857142,0 days 00:30:00,-5612.55271428563,-0.0017831669288801422
96,100,2020-01-17 10:35:00,31415.81661,2020-01-17 10:50:00,31420.25853,0 days 00:15:00,444.1919999997481,0.00014139119969858172
97,100,2020-01-17 11:05:00,31416.90229,2020-01-17 11:55:00,31476.282735714285,0 days 00:50:00,5938.044571428327,0.0018900795872922593
98,100,2020-01-17 11:55:00,31476.58221,2020-01-17 12:30:00,31468.177020714287,0 days 00:35:00,-840.5189285713277,-0.00026702992178873064
99,100,2020-01-17 12:30:00,31473.85781,2020-01-17 13:05:00,31457.10404785714,0 days 00:35:00,-1675.3762142860069,-0.0005323072323704103
100,100,2020-01-17 13:05:00,31431.7146,2020-01-17 13:50:00,31455.521090714286,0 days 00:45:00,2380.6490714287065,0.0007574035020758707
101,100,2020-01-17 13:50:00,31469.20266,2020-01-17 14:05:00,31435.17792857143,0 days 00:15:00,-3402.4731428569794,-0.0010812072932441241
102,100,2020-01-17 14:35:00,31505.93651,2020-01-17 15:00:00,31486.78389785714,0 days 00:25:00,-1915.2612142857834,-0.0006079048669693776
103,100,2020-01-17 15:00:00,31489.56672,2020-01-17 15:35:00,31518.005592142857,0 days 00:35:00,2843.88721428586,0.0009031204651284153
104,100,2020-01-17 15:35:00,31477.77118,2020-01-20 11:35:00,31783.61656642857,2 days 20:00:00,30584.538642856933,0.00971623386800946
105,100,2020-01-20 11:35:00,31777.30465,2020-01-20 13:30:00,31938.953303571427,0 days 01:55:00,16164.865357142844,0.005086921479082296
106,100,2020-01-20 13:30:00,31952.96524,2020-01-20 14:05:00,31920.461737142858,0 days 00:35:00,-3250.350285714376,-0.001017229625263516
107,100,2020-01-20 14:05:00,31909.07191,2020-01-20 14:55:00,32056.478334285715,0 days 00:50:00,14740.642428571664,0.00461957730082152
108,100,2020-01-20 14:55:00,32061.60959,2020-01-21 09:25:00,32230.443523571426,0 days 18:30:00,16883.39335714263,0.005265921946229657
109,100,2020-01-21 09:30:00,32176.01568,2020-01-21 09:45:00,32137.572203571428,0 days 00:15:00,-3844.3476428572467,-0.001194786725954633
110,100,2020-01-21 09:45:00,32100.66769,2020-01-21 11:15:00,32263.71593785714,0 days 01:30:00,16304.8247857143,0.0050792790178608715
111,100,2020-01-21 11:15:00,32232.07091,2020-01-21 11:45:00,32214.889219285717,0 days 00:30:00,-1718.1690714282013,-0.0005330619544198223
112,100,2020-01-21 11:45:00,32195.75016,2020-01-21 12:05:00,32152.428405714283,0 days 00:20:00,-4332.175428571645,-0.0013455736881552438
113,100,2020-01-21 12:05:00,32157.90819,2020-01-21 12:30:00,32195.75016,0 days 00:25:00,3784.197000000131,0.0011767547122909505
114,100,2020-01-21 12:50:00,32214.41917,2020-01-21 13:05:00,32190.448835,0 days 00:15:00,-2397.0335000001796,-0.0007440871391629633
115,100,2020-01-21 13:05:00,32174.04873,2020-01-21 14:00:00,32194.089524285715,0 days 00:55:00,2004.0794285716402,0.0006228869252327129
116,100,2020-01-21 14:00:00,32191.65624,2020-01-21 14:35:00,32235.367329285713,0 days 00:35:00,4371.108928571266,0.0013578390922117656
117,100,2020-01-21 14:35:00,32214.10785,2020-01-21 15:00:00,32136.136558571427,0 days 00:25:00,-7797.129142857375,-0.0024204082196419563
118,100,2020-01-21 15:20:00,32211.56556,2020-01-21 15:35:00,32159.49342785714,0 days 00:15:00,-5207.21321428573,-0.0016165663244732675
119,100,2020-01-21 15:35:00,32034.85392,2020-01-22 10:05:00,32196.78676,0 days 18:30:00,16193.283999999767,0.00505489553360805
120,100,2020-01-22 10:45:00,32381.84674,2020-01-22 11:35:00,32381.71693,0 days 00:50:00,-12.981000000218046,-4.008727514714927e-06
121,100,2020-01-22 11:35:00,32408.87031,2020-01-22 12:05:00,32421.01818285714,0 days 00:30:00,1214.787285714192,0.0003748317278864377
122,100,2020-01-22 12:05:00,32419.11431,2020-01-22 12:25:00,32413.631806428573,0 days 00:20:00,-548.2503571427515,-0.00016911330516322653
123,100,2020-01-22 12:25:00,32414.64818,2020-01-22 12:35:00,32416.95991,0 days 00:10:00,231.1730000001262,7.13174484314738e-05
124,100,2020-01-22 12:45:00,32400.83724,2020-01-22 13:00:00,32384.311295714284,0 days 00:15:00,-1652.5944285716832,-0.0005100468288306015
125,100,2020-01-22 13:00:00,32373.51264,2020-01-22 13:40:00,32370.668540714287,0 days 00:40:00,-284.4099285714037,-8.785266267952174e-05
126,100,2020-01-22 13:40:00,32386.51361,2020-01-22 14:30:00,32504.24853,0 days 00:50:00,11773.491999999897,0.0036353070113619435
127,100,2020-01-22 14:30:00,32523.49823,2020-01-22 14:50:00,32457.66325857143,0 days 00:20:00,-6583.497142857232,-0.002024227866356809
128,100,2020-01-22 14:50:00,32446.72653,2020-01-22 15:10:00,32431.953906428575,0 days 00:20:00,-1477.2623571425356,-0.0004552885653277272
129,100,2020-01-22 15:10:00,32445.98959,2020-01-23 09:20:00,32484.928254285715,0 days 18:10:00,3893.8664285713458,0.0012001071558536136
130,100,2020-01-23 09:20:00,32449.35872,2020-01-23 09:35:00,32314.995873571428,0 days 00:15:00,-13436.284642857208,-0.0041406934290433295
131,100,2020-01-23 09:35:00,32309.86452,2020-01-23 11:25:00,32428.44576142857,0 days 01:50:00,11858.124142857196,0.003670124997124935
132,100,2020-01-23 11:25:00,32435.6234,2020-01-23 11:40:00,32417.090915,0 days 00:15:00,-1853.2484999999724,-0.0005713620722331836
133,100,2020-01-23 11:40:00,32395.85139,2020-01-23 12:00:00,32362.66775357143,0 days 00:20:00,-3318.3636428570026,-0.0010243174667362576
134,100,2020-01-23 12:00:00,32383.52456,2020-01-23 12:15:00,32362.311249285714,0 days 00:15:00,-2121.3310714287218,-0.0006550649134865472
135,100,2020-01-23 12:15:00,32342.25872,2020-01-23 12:35:00,32260.202432142858,0 days 00:20:00,-8205.628785714362,-0.002537122981036588
136,-100,2020-01-23 12:50:00,32227.24072,2020-01-23 13:25:00,32157.775367142858,0 days 00:35:00,6946.535285714344,0.002155485586267769
137,-100,2020-01-23 13:25:00,32154.34084,2020-01-23 14:00:00,32207.889034285712,0 days 00:35:00,-5354.819428571136,-0.0016653488420790286
138,-100,2020-01-23 14:00:00,32208.60872,2020-01-23 14:45:00,32150.754934999997,0 days 00:45:00,5785.378500000297,0.0017962211749953383
139,-100,2020-01-23 14:50:00,32173.06535,2020-01-23 15:20:00,32182.14911571429,0 days 00:30:00,-908.3765714287438,-0.0002823406975824838
140,-100,2020-01-23 15:20:00,32184.35197,2020-01-24 09:20:00,32148.38265142857,0 days 18:00:00,3596.931857143136,0.001117602697266018
141,-100,2020-01-24 09:20:00,32278.05609,2020-01-24 11:00:00,31935.64467785714,0 days 01:40:00,34241.141214285744,0.01060817947611592
142,-100,2020-01-24 11:00:00,31938.83075,2020-01-24 11:25:00,31968.05463357143,0 days 00:25:00,-2922.3883571430633,-0.0009149954110774239
143,-100,2020-01-24 11:25:00,31992.78243,2020-01-24 11:35:00,32014.154832857144,0 days 00:10:00,-2137.240285714506,-0.0006680382646901961
144,-100,2020-01-24 11:35:00,31989.76328,2020-01-24 12:00:00,31962.85125357143,0 days 00:25:00,2691.2026428570243,0.0008412699460453865
145,-100,2020-01-24 12:00:00,31964.2001,2020-01-24 12:25:00,31989.594057857143,0 days 00:25:00,-2539.3957857144414,-0.0007944499714587216
146,-100,2020-01-24 12:40:00,31958.68381,2020-01-24 13:25:00,31923.179505,0 days 00:45:00,3550.4304999998567,0.0011109439052958692
147,-100,2020-01-24 13:25:00,31917.37231,2020-01-24 14:35:00,31871.63612142857,0 days 01:10:00,4573.618857142719,0.0014329559503586387
148,-100,2020-01-24 14:35:00,31915.18221,2020-01-24 15:05:00,31911.075835,0 days 00:30:00,410.6374999999389,0.00012866525320076594
149,-100,2020-01-24 15:05:00,31905.25416,2020-01-24 15:35:00,31948.153685,0 days 00:30:00,-4289.952500000072,-0.0013445912320542153
150,-100,2020-01-24 15:35:00,32170.94353,2020-01-27 09:25:00,32262.966749285715,2 days 17:50:00,-9202.321928571473,-0.0028604451467175718
151,-100,2020-01-27 10:35:00,32079.91749,2020-01-27 10:50:00,32173.339357142857,0 days 00:15:00,-9342.186714285708,-0.0029121604558983716
152,-100,2020-01-27 10:50:00,32133.67609,2020-01-27 11:25:00,32170.338840714285,0 days 00:35:00,-3666.27507142839,-0.0011409448023189661
153,-100,2020-01-27 11:25:00,32155.37477,2020-01-27 12:10:00,32137.828837142857,0 days 00:45:00,1754.5932857141452,0.0005456609659394429
154,-100,2020-01-27 12:10:00,32131.6627,2020-01-27 12:45:00,32130.41269,0 days 00:35:00,125.00099999997474,3.8902748720759384e-05
155,-100,2020-01-27 12:45:00,32133.67609,2020-01-27 12:55:00,32182.68172642857,0 days 00:10:00,-4900.563642857014,-0.0015250554057779642
156,-100,2020-01-27 12:55:00,32178.96654,2020-01-27 13:05:00,32215.953820000002,0 days 00:10:00,-3698.728000000119,-0.0011494241107470327
157,100,2020-01-27 13:35:00,32206.11916,2020-01-27 14:00:00,32248.79423928571,0 days 00:25:00,4267.507928571285,0.0013250612119299898
158,100,2020-01-27 14:00:00,32244.64658,2020-01-27 14:25:00,32228.430969285713,0 days 00:25:00,-1621.5610714287322,-0.0005028931135608872
159,100,2020-01-27 14:25:00,32253.59063,2020-01-27 15:05:00,32341.456497857143,0 days 00:40:00,8786.586785714462,0.002724219726885746
160,100,2020-01-27 15:05:00,32344.82167,2020-01-27 15:35:00,32372.60201,0 days 00:30:00,2778.0339999997523,0.0008588806048592801
161,100,2020-01-27 15:35:00,32357.22375,2020-01-28 09:25:00,32404.40696285714,0 days 17:50:00,4718.321285714046,0.0014581971933589344
162,100,2020-01-28 09:30:00,32323.38904,2020-01-28 09:50:00,32222.582368571428,0 days 00:20:00,-10080.667142857055,-0.0031186912765805985
163,100,2020-01-28 09:50:00,32206.43034,2020-01-28 10:40:00,32361.049812142857,0 days 00:50:00,15461.947214285829,0.0048008882235801575
164,100,2020-01-28 10:40:00,32356.17679,2020-01-28 10:55:00,32301.710572142856,0 days 00:15:00,-5446.621785714524,-0.0016833329293088894
165,100,2020-01-28 10:55:00,32309.55135,2020-01-28 11:25:00,32290.268871428572,0 days 00:30:00,-1928.2478571429237,-0.0005968042812649621
166,100,2020-01-28 11:25:00,32292.28392,2020-01-28 12:10:00,32306.57487357143,0 days 00:45:00,1429.0953571427963,0.0004425501028924028
167,100,2020-01-28 12:10:00,32295.15185,2020-01-28 12:55:00,32335.103167142857,0 days 00:45:00,3995.1317142858898,0.0012370685646074797
168,100,2020-01-28 12:55:00,32304.80227,2020-01-28 13:10:00,32277.754025714286,0 days 00:15:00,-2704.8244285713736,-0.0008372824591107442
169,100,2020-01-28 13:10:00,32251.82223,2020-01-28 14:25:00,32371.12353142857,0 days 01:15:00,11930.130142856797,0.0036990561518597254
170,100,2020-01-28 15:05:00,32517.36427,2020-01-28 15:15:00,32472.096485714286,0 days 00:10:00,-4526.778428571197,-0.001392111116689576
171,100,2020-01-28 15:15:00,32458.99617,2020-01-28 15:35:00,32408.349915000003,0 days 00:20:00,-5064.625499999602,-0.0015603148888136964
172,100,2020-01-28 15:35:00,32337.39545,2020-01-29 09:45:00,32293.723085714286,0 days 18:10:00,-4367.236428571414,-0.0013505220095180182
173,100,2020-01-29 09:45:00,32254.89105,2020-01-29 10:35:00,32233.06095857143,0 days 00:50:00,-2183.0091428568267,-0.0006767994160863378
174,100,2020-01-29 10:35:00,32185.23245,2020-01-29 11:05:00,32151.206236428574,0 days 00:30:00,-3402.6213571425615,-0.0010571995595894945
175,100,2020-01-29 11:35:00,32196.78676,2020-01-29 11:55:00,32170.492854285712,0 days 00:20:00,-2629.3905714286666,-0.0008166624175972581
176,100,2020-01-29 12:00:00,32191.65624,2020-01-29 12:50:00,32220.424042142855,0 days 00:50:00,2876.7802142854634,0.0008936415675038223
177,100,2020-01-29 12:50:00,32215.09374,2020-01-29 13:15:00,32218.860054285717,0 days 00:25:00,376.6314285716362,0.000116911479945081
178,100,2020-01-29 13:15:00,32225.52713,2020-01-29 13:50:00,32286.86449,0 days 00:35:00,6133.736000000135,0.0019033780193125072
179,100,2020-01-29 15:00:00,32320.3594,2020-01-29 15:35:00,32319.431855714283,0 days 00:35:00,-92.7544285717886,-2.8698452088304904e-05
180,100,2020-01-30 09:50:00,32557.38239,2020-01-30 10:50:00,32643.526697142857,0 days 01:00:00,8614.430714285845,0.002645922393604838
181,100,2020-01-30 10:50:00,32660.63316,2020-01-30 11:20:00,32665.233787142857,0 days 00:30:00,460.0627142855956,0.000140861541793047
182,100,2020-01-30 11:20:00,32666.28774,2020-01-30 11:35:00,32626.20812357143,0 days 00:15:00,-4007.961642857117,-0.0012269412657959222
183,100,2020-01-30 11:35:00,32640.2183,2020-01-30 11:50:00,32606.709619999998,0 days 00:15:00,-3350.868000000264,-0.0010266071045242908
184,100,2020-01-30 11:50:00,32599.837,2020-01-30 12:30:00,32645.18375714286,0 days 00:40:00,4534.675714285913,0.001391011775391915
185,100,2020-01-30 12:30:00,32653.06122,2020-01-30 13:20:00,32692.725265,0 days 00:50:00,3966.404500000135,0.0012147113782920993
186,100,2020-01-30 13:20:00,32689.5668,2020-01-30 13:40:00,32672.414285,0 days 00:20:00,-1715.2515000001586,-0.0005247091558276962
187,100,2020-01-30 13:40:00,32660.52649,2020-01-30 14:40:00,32719.387630714285,0 days 01:00:00,5886.114071428528,0.0018022104062622724
188,100,2020-01-30 14:40:00,32706.1921,2020-01-30 14:55:00,32637.46205785714,0 days 00:15:00,-6873.004214285902,-0.002101438221016827
189,100,2020-01-30 14:55:00,32669.91623,2020-01-30 15:05:00,32649.628734285714,0 days 00:10:00,-2028.7495714284887,-0.0006209840139000944
